id_unit,id_akun,kode_akun,nama_akun,total_rincian,bulan_1,bulan_2,bulan_3,bulan_4,bulan_5,bulan_6,bulan_7,bulan_8,bulan_9,bulan_10,bulan_11,bulan_12,total_akb,selisih,action
1410,4296,4.1.02.01.11.0001,"4.1.02.01.11.0001 Retribusi Pelayanan Pengujian Alat-Alat Ukur, Takar, Timbang, dan Perlengkapannya",2475000000,165000000,210000000,210000000,210000000,210000000,210000000,240000000,240000000,210000000,210000000,210000000,150000000,2475000000,0,
1410,4297,4.1.02.01.11.0002,4.1.02.01.11.0002 Retribusi Pengujian Barang dalam Keadaan Terbungkus,25000000,2000000,2000000,2000000,2000000,2000000,2000000,2500000,2500000,2000000,2000000,2000000,2000000,25000000,0,
